pid,"ll_img","ll_url",mpage,"mp_imgs","tags","year","court"
8817,"LMSMPS507840051","http://www.londonlives.org/browse.jsp?div=LMSMPS507840051",0,"","children, churchwardens_petition, removal, settlement","1784","SM"
8818,"LMSMPS507840056","http://www.londonlives.org/browse.jsp?div=LMSMPS507840056",0,"","churchwardens_petition, removal, settlement, spinster","1784","SM"
8819,"LMSMPS507840057","http://www.londonlives.org/browse.jsp?div=LMSMPS507840057",0,"","churchwardens_petition, removal, settlement","1784","SM"
8820,"LMSMPS507840144","http://www.londonlives.org/browse.jsp?div=LMSMPS507840144",0,"","churchwardens_overseers","1784","SM"
8821,"LMSMPS507840147","http://www.londonlives.org/browse.jsp?div=LMSMPS507840147",0,"","churchwardens_overseers","1784","SM"
8822,"LMSMPS507860024","http://www.londonlives.org/browse.jsp?div=LMSMPS507860024",0,"","churchwardens_overseers, rates","1784","SM"
8823,"LMSMPS507860026","http://www.londonlives.org/browse.jsp?div=LMSMPS507860026",0,"","churchwardens_petition, removal, settlement, wife","1784","SM"
8824,"LMSMPS507860033","http://www.londonlives.org/browse.jsp?div=LMSMPS507860033",0,"","churchwardens_petition, removal, settlement, wife","1784","SM"
8825,"LMSMPS507860037","http://www.londonlives.org/browse.jsp?div=LMSMPS507860037",0,"","churchwardens_petition, removal, settlement, widow","1784","SM"
8826,"LMSMPS507860040","http://www.londonlives.org/browse.jsp?div=LMSMPS507860040",0,"","churchwardens_petition, removal, settlement","1784","SM"
8827,"LMSMPS507870241","http://www.londonlives.org/browse.jsp?div=LMSMPS507870241",0,"","wages","1784","SM"
8828,"LMSMPS507870242","http://www.londonlives.org/browse.jsp?div=LMSMPS507870242",0,"","untagged","1784","SM"
8829,"LMSMPS507870243","http://www.londonlives.org/browse.jsp?div=LMSMPS507870243",1,"LMSMPS507870243||LMSMPS507870244","is_poor, servant, wife","1784","SM"
8831,"LMSMPS507870246","http://www.londonlives.org/browse.jsp?div=LMSMPS507870246",1,"LMSMPS507870246||LMSMPS507870247||LMSMPS507870248","apprentice, parents, removal","1784","SM"
8832,"LMSMPS507870251","http://www.londonlives.org/browse.jsp?div=LMSMPS507870251",1,"LMSMPS507870251||LMSMPS507870252","churchwardens_overseers, husband, removal, settlement, wife","1784","SM"
8833,"LMSMPS507870255","http://www.londonlives.org/browse.jsp?div=LMSMPS507870255",1,"LMSMPS507870255||LMSMPS507870256","children, churchwardens_overseers, husband, removal, settlement, wife","1784","SM"
8835,"LMSMPS507870260","http://www.londonlives.org/browse.jsp?div=LMSMPS507870260",0,"","children, churchwardens_petition, removal, settlement","1784","SM"
8836,"LMSMPS507870265","http://www.londonlives.org/browse.jsp?div=LMSMPS507870265",0,"","churchwardens_petition, removal, settlement","1784","SM"
8837,"LMSMPS507870272","http://www.londonlives.org/browse.jsp?div=LMSMPS507870272",0,"","churchwardens_petition, removal, settlement, widow, wife","1784","SM"
8838,"LMSMPS507870276","http://www.londonlives.org/browse.jsp?div=LMSMPS507870276",0,"","churchwardens_petition, removal, settlement, widow","1784","SM"
8839,"LMSMPS507870281","http://www.londonlives.org/browse.jsp?div=LMSMPS507870281",0,"","churchwardens_petition, removal, settlement, spinster","1784","SM"
8840,"LMSMPS507870283","http://www.londonlives.org/browse.jsp?div=LMSMPS507870283",0,"","children, churchwardens_petition, removal, settlement, widow","1784","SM"
8841,"LMSMPS507870287","http://www.londonlives.org/browse.jsp?div=LMSMPS507870287",0,"","children, churchwardens_petition, removal, settlement, wife","1784","SM"
8842,"LMSMPS507870289","http://www.londonlives.org/browse.jsp?div=LMSMPS507870289",0,"","children, churchwardens_petition, removal, settlement, son/daughter, wife","1784","SM"
8843,"LMSMPS507870293","http://www.londonlives.org/browse.jsp?div=LMSMPS507870293",0,"","children, churchwardens_petition, removal, settlement","1784","SM"
8844,"LMSMPS507870295","http://www.londonlives.org/browse.jsp?div=LMSMPS507870295",0,"","churchwardens_overseers, rates","1784","SM"
8845,"LMSMPS507900006","http://www.londonlives.org/browse.jsp?div=LMSMPS507900006",0,"","churchwardens_petition, removal, settlement","1784","SM"
8846,"LMSMPS507900007","http://www.londonlives.org/browse.jsp?div=LMSMPS507900007",0,"","churchwardens_petition, removal, settlement","1784","SM"
8847,"LMSMPS507900014","http://www.londonlives.org/browse.jsp?div=LMSMPS507900014",0,"","churchwardens_petition, removal, settlement, spinster","1784","SM"
8848,"LMSMPS507900015","http://www.londonlives.org/browse.jsp?div=LMSMPS507900015",0,"","churchwardens_petition, removal, settlement, spinster","1784","SM"
8849,"LMSMPS507900018","http://www.londonlives.org/browse.jsp?div=LMSMPS507900018",0,"","children, churchwardens_petition, removal, settlement, widow","1784","SM"
8850,"LMSMPS507900021","http://www.londonlives.org/browse.jsp?div=LMSMPS507900021",0,"","churchwardens_petition, removal, settlement, widow","1784","SM"
8851,"LMSMPS507900026","http://www.londonlives.org/browse.jsp?div=LMSMPS507900026",0,"","churchwardens_petition, removal, settlement","1784","SM"
8852,"LMSMPS507900029","http://www.londonlives.org/browse.jsp?div=LMSMPS507900029",0,"","churchwardens_petition, removal, settlement, wife","1784","SM"
8853,"LMSMPS507900034","http://www.londonlives.org/browse.jsp?div=LMSMPS507900034",0,"","churchwardens_petition, removal, settlement, spinster","1784","SM"
8854,"LMSMPS507900037","http://www.londonlives.org/browse.jsp?div=LMSMPS507900037",0,"","children, churchwardens_petition, removal, settlement","1784","SM"
8855,"LMSMPS507900042","http://www.londonlives.org/browse.jsp?div=LMSMPS507900042",0,"","children, churchwardens_petition, removal, settlement, wife","1784","SM"
8856,"LMSMPS507900052","http://www.londonlives.org/browse.jsp?div=LMSMPS507900052",0,"","children, churchwardens_petition, removal, settlement, widow","1784","SM"
8857,"LMSMPS507910012","http://www.londonlives.org/browse.jsp?div=LMSMPS507910012",0,"","churchwardens_petition, removal, settlement, wife","1784","SM"
8858,"LMSMPS507920005","http://www.londonlives.org/browse.jsp?div=LMSMPS507920005",0,"","churchwardens_petition, removal, settlement, spinster","1785","SM"
8859,"LMSMPS507920008","http://www.londonlives.org/browse.jsp?div=LMSMPS507920008",0,"","children, churchwardens_petition, removal, settlement","1785","SM"
8860,"LMSMPS507920011","http://www.londonlives.org/browse.jsp?div=LMSMPS507920011",0,"","children, churchwardens_petition, husband, removal, settlement, wife","1785","SM"
8861,"LMSMPS507920015","http://www.londonlives.org/browse.jsp?div=LMSMPS507920015",0,"","churchwardens_petition, removal, settlement, spinster","1785","SM"
8862,"LMSMPS507920017","http://www.londonlives.org/browse.jsp?div=LMSMPS507920017",0,"","churchwardens_petition, removal, settlement, wife","1785","SM"
8863,"LMSMPS507920019","http://www.londonlives.org/browse.jsp?div=LMSMPS507920019",0,"","churchwardens_petition, removal, settlement","1785","SM"
8864,"LMSMPS507920021","http://www.londonlives.org/browse.jsp?div=LMSMPS507920021",0,"","children, churchwardens_petition, removal, settlement, wife","1785","SM"
8865,"LMSMPS507920023","http://www.londonlives.org/browse.jsp?div=LMSMPS507920023",0,"","churchwardens_petition, removal, settlement","1785","SM"
8866,"LMSMPS507920025","http://www.londonlives.org/browse.jsp?div=LMSMPS507920025",0,"","churchwardens_petition, removal, settlement","1785","SM"
8867,"LMSMPS507920028","http://www.londonlives.org/browse.jsp?div=LMSMPS507920028",0,"","churchwardens_petition, removal, settlement, wife","1785","SM"
8868,"LMSMPS507920032","http://www.londonlives.org/browse.jsp?div=LMSMPS507920032",0,"","children, churchwardens_petition, removal, settlement, wife","1785","SM"
8869,"LMSMPS507920036","http://www.londonlives.org/browse.jsp?div=LMSMPS507920036",0,"","churchwardens_petition, removal, settlement","1785","SM"
8870,"LMSMPS507920040","http://www.londonlives.org/browse.jsp?div=LMSMPS507920040",0,"","churchwardens_petition, removal, settlement, spinster","1785","SM"
8871,"LMSMPS507920047","http://www.londonlives.org/browse.jsp?div=LMSMPS507920047",0,"","churchwardens_petition, removal, settlement","1785","SM"
8872,"LMSMPS507920050","http://www.londonlives.org/browse.jsp?div=LMSMPS507920050",0,"","children, churchwardens_petition, removal, settlement, wife","1785","SM"
8873,"LMSMPS507920054","http://www.londonlives.org/browse.jsp?div=LMSMPS507920054",0,"","churchwardens_petition, removal, settlement, wife","1785","SM"
8874,"LMSMPS507920058","http://www.londonlives.org/browse.jsp?div=LMSMPS507920058",0,"","churchwardens_petition, removal, settlement","1785","SM"
8875,"LMSMPS507920088","http://www.londonlives.org/browse.jsp?div=LMSMPS507920088",1,"LMSMPS507920088||LMSMPS507920089","rates","1785","SM"
8876,"LMSMPS507920091","http://www.londonlives.org/browse.jsp?div=LMSMPS507920091",1,"LMSMPS507920091||LMSMPS507920092","prisoner","1785","SM"
8877,"LMSMPS507930002","http://www.londonlives.org/browse.jsp?div=LMSMPS507930002",0,"","debtor, drink, fine, friends, imprisonment, prisoner, wife","1785","SM"
8878,"LMSMPS507930007","http://www.londonlives.org/browse.jsp?div=LMSMPS507930007",0,"","apprentice","1785","SM"
8879,"LMSMPS507930008","http://www.londonlives.org/browse.jsp?div=LMSMPS507930008",0,"","apprentice, assault, children, friends, poor, prisoner, theft, wife","1785","SM"
8880,"LMSMPS507930009","http://www.londonlives.org/browse.jsp?div=LMSMPS507930009",1,"LMSMPS507930009||LMSMPS507930010","apprentice, assault, children, friends, poor, prisoner, theft, wife","1785","SM"
8882,"LMSMPS507930013","http://www.londonlives.org/browse.jsp?div=LMSMPS507930013",0,"","churchwardens_petition, removal, settlement","1785","SM"
8883,"LMSMPS507930017","http://www.londonlives.org/browse.jsp?div=LMSMPS507930017",0,"","churchwardens_petition, removal, settlement, widow","1785","SM"
8884,"LMSMPS507930020","http://www.londonlives.org/browse.jsp?div=LMSMPS507930020",0,"","churchwardens_petition, removal, settlement","1785","SM"
8885,"LMSMPS507930024","http://www.londonlives.org/browse.jsp?div=LMSMPS507930024",0,"","churchwardens_overseers, removal, settlement, spinster","1785","SM"
8886,"LMSMPS507930026","http://www.londonlives.org/browse.jsp?div=LMSMPS507930026",0,"","children, churchwardens_petition, removal","1785","SM"
8887,"LMSMPS507930028","http://www.londonlives.org/browse.jsp?div=LMSMPS507930028",0,"","churchwardens_petition, removal, settlement","1785","SM"
8888,"LMSMPS507930033","http://www.londonlives.org/browse.jsp?div=LMSMPS507930033",0,"","churchwardens_petition, removal, settlement, widow","1785","SM"
8889,"LMSMPS507930037","http://www.londonlives.org/browse.jsp?div=LMSMPS507930037",0,"","children, churchwardens_petition, removal, settlement, wife","1785","SM"
8890,"LMSMPS507930039","http://www.londonlives.org/browse.jsp?div=LMSMPS507930039",0,"","churchwardens_petition, removal, settlement","1785","SM"
8891,"LMSMPS507930046","http://www.londonlives.org/browse.jsp?div=LMSMPS507930046",0,"","children, churchwardens_petition, removal, settlement","1785","SM"
8892,"LMSMPS507930047","http://www.londonlives.org/browse.jsp?div=LMSMPS507930047",0,"","children, churchwardens_petition, removal, settlement","1785","SM"
8893,"LMSMPS507930052","http://www.londonlives.org/browse.jsp?div=LMSMPS507930052",0,"","churchwardens_overseers, rates, widow","1785","SM"
8894,"LMSMPS507950009","http://www.londonlives.org/browse.jsp?div=LMSMPS507950009",0,"","apprentice, servant","1785","SM"
8895,"LMSMPS507950010","http://www.londonlives.org/browse.jsp?div=LMSMPS507950010",0,"","apprentice, recognizances","1785","SM"
8896,"LMSMPS507950012","http://www.londonlives.org/browse.jsp?div=LMSMPS507950012",1,"LMSMPS507950012||LMSMPS507950013","apprentice, assault, parents, son/daughter","1785","SM"
8898,"LMSMPS507950015","http://www.londonlives.org/browse.jsp?div=LMSMPS507950015",0,"","children, churchwardens_petition, husband, removal, settlement, son/daughter, wife","1785","SM"
8899,"LMSMPS507950018","http://www.londonlives.org/browse.jsp?div=LMSMPS507950018",0,"","children, churchwardens_petition, removal, settlement, wife","1785","SM"
8900,"LMSMPS507950023","http://www.londonlives.org/browse.jsp?div=LMSMPS507950023",0,"","children, churchwardens_petition, removal, settlement, son/daughter, wife","1785","SM"
8901,"LMSMPS507950026","http://www.londonlives.org/browse.jsp?div=LMSMPS507950026",0,"","children, churchwardens_petition, removal, settlement, wife","1785","SM"
8902,"LMSMPS507950028","http://www.londonlives.org/browse.jsp?div=LMSMPS507950028",0,"","churchwardens_petition, removal, settlement","1785","SM"
8903,"LMSMPS507950030","http://www.londonlives.org/browse.jsp?div=LMSMPS507950030",0,"","children, churchwardens_petition, removal, settlement, son/daughter","1785","SM"
8904,"LMSMPS507950031","http://www.londonlives.org/browse.jsp?div=LMSMPS507950031",0,"","children, churchwardens_petition, removal, settlement, widow","1785","SM"
8905,"LMSMPS507950064","http://www.londonlives.org/browse.jsp?div=LMSMPS507950064",1,"LMSMPS507950064||LMSMPS507950065","churchwardens_overseers, office","1785","SM"
8906,"LMSMPS507960003","http://www.londonlives.org/browse.jsp?div=LMSMPS507960003",0,"","children, churchwardens_petition, removal, settlement, widow","1785","SM"
8907,"LMSMPS507960005","http://www.londonlives.org/browse.jsp?div=LMSMPS507960005",0,"","churchwardens_petition, removal, settlement, son/daughter, spinster","1785","SM"
8908,"LMSMPS507960008","http://www.londonlives.org/browse.jsp?div=LMSMPS507960008",0,"","churchwardens_petition, removal, settlement","1785","SM"
8909,"LMSMPS507960010","http://www.londonlives.org/browse.jsp?div=LMSMPS507960010",0,"","children, churchwardens_petition, removal, settlement","1785","SM"
8910,"LMSMPS507960013","http://www.londonlives.org/browse.jsp?div=LMSMPS507960013",0,"","bastardy, children, churchwardens_petition, removal, settlement","1785","SM"
8911,"LMSMPS507960015","http://www.londonlives.org/browse.jsp?div=LMSMPS507960015",0,"","bastardy, children, churchwardens_petition, parents, removal, settlement, spinster","1785","SM"
8912,"LMSMPS507960018","http://www.londonlives.org/browse.jsp?div=LMSMPS507960018",0,"","children, churchwardens_petition, removal, settlement, wife","1785","SM"
8913,"LMSMPS507960021","http://www.londonlives.org/browse.jsp?div=LMSMPS507960021",0,"","churchwardens_petition, removal, settlement","1785","SM"
8914,"LMSMPS507960024","http://www.londonlives.org/browse.jsp?div=LMSMPS507960024",0,"","children, churchwardens_petition, removal, settlement","1785","SM"
8915,"LMSMPS507960026","http://www.londonlives.org/browse.jsp?div=LMSMPS507960026",0,"","children, churchwardens_petition, removal, settlement","1785","SM"
8916,"LMSMPS507960027","http://www.londonlives.org/browse.jsp?div=LMSMPS507960027",0,"","children, churchwardens_petition, removal, settlement, son/daughter, wife","1785","SM"
8917,"LMSMPS507960029","http://www.londonlives.org/browse.jsp?div=LMSMPS507960029",0,"","churchwardens_petition, removal, settlement, widow","1785","SM"
8918,"LMSMPS507960032","http://www.londonlives.org/browse.jsp?div=LMSMPS507960032",0,"","children, churchwardens_petition, removal, settlement, wife","1785","SM"
8919,"LMSMPS507960035","http://www.londonlives.org/browse.jsp?div=LMSMPS507960035",0,"","children, churchwardens_petition, removal, settlement, wife","1785","SM"
8920,"LMSMPS507960038","http://www.londonlives.org/browse.jsp?div=LMSMPS507960038",0,"","children, churchwardens_petition, removal, settlement, wife","1785","SM"
8921,"LMSMPS507960040","http://www.londonlives.org/browse.jsp?div=LMSMPS507960040",0,"","children, churchwardens_petition, removal, settlement, son/daughter","1785","SM"
8922,"LMSMPS507960044","http://www.londonlives.org/browse.jsp?div=LMSMPS507960044",0,"","children, churchwardens_petition, removal, settlement","1785","SM"
8923,"LMSMPS507960048","http://www.londonlives.org/browse.jsp?div=LMSMPS507960048",0,"","children, churchwardens_petition, removal, settlement","1785","SM"
8924,"LMSMPS507970004","http://www.londonlives.org/browse.jsp?div=LMSMPS507970004",1,"LMSMPS507970004||LMSMPS507970005","apprentice, assault, friends, parents, prisoner, son/daughter","1785","SM"
8926,"LMSMPS507970007","http://www.londonlives.org/browse.jsp?div=LMSMPS507970007",0,"","bastardy, children, churchwardens_petition, removal, settlement, wife","1785","SM"
8927,"LMSMPS507970010","http://www.londonlives.org/browse.jsp?div=LMSMPS507970010",0,"","churchwardens_petition, removal, settlement","1785","SM"
8928,"LMSMPS507970015","http://www.londonlives.org/browse.jsp?div=LMSMPS507970015",0,"","churchwardens_petition, removal, settlement, widow","1785","SM"
8929,"LMSMPS507970018","http://www.londonlives.org/browse.jsp?div=LMSMPS507970018",0,"","bastardy, churchwardens_petition, removal, settlement","1785","SM"
8930,"LMSMPS507970021","http://www.londonlives.org/browse.jsp?div=LMSMPS507970021",0,"","churchwardens_petition, removal, settlement","1785","SM"
8931,"LMSMPS507970024","http://www.londonlives.org/browse.jsp?div=LMSMPS507970024",0,"","children, churchwardens_petition, removal","1785","SM"
8932,"LMSMPS507970029","http://www.londonlives.org/browse.jsp?div=LMSMPS507970029",0,"","children, churchwardens_petition, removal, settlement, wife","1785","SM"
8934,"LMSMPS507970036","http://www.londonlives.org/browse.jsp?div=LMSMPS507970036",0,"","churchwardens_petition, removal, settlement","1785","SM"
8935,"LMSMPS507970037","http://www.londonlives.org/browse.jsp?div=LMSMPS507970037",0,"","churchwardens_petition, removal, settlement, spinster","1785","SM"
8936,"LMSMPS507970042","http://www.londonlives.org/browse.jsp?div=LMSMPS507970042",0,"","churchwardens_petition, removal, settlement","1785","SM"
8937,"LMSMPS507970045","http://www.londonlives.org/browse.jsp?div=LMSMPS507970045",0,"","children, churchwardens_petition, removal, settlement, wife","1785","SM"
8938,"LMSMPS507980016","http://www.londonlives.org/browse.jsp?div=LMSMPS507980016",1,"LMSMPS507980016||LMSMPS507980017","prisoner","1785","SM"
8939,"LMSMPS508000073","http://www.londonlives.org/browse.jsp?div=LMSMPS508000073",0,"","children, churchwardens_petition, removal, settlement, wife","1785","SM"
8940,"LMSMPS508000076","http://www.londonlives.org/browse.jsp?div=LMSMPS508000076",0,"","bastardy, children, churchwardens_petition, removal, settlement, spinster","1785","SM"
8941,"LMSMPS508000080","http://www.londonlives.org/browse.jsp?div=LMSMPS508000080",0,"","children, churchwardens_petition, removal, settlement, wife","1785","SM"
8942,"LMSMPS508000081","http://www.londonlives.org/browse.jsp?div=LMSMPS508000081",0,"","children, churchwardens_petition, removal, settlement, wife","1785","SM"
8943,"LMSMPS508000083","http://www.londonlives.org/browse.jsp?div=LMSMPS508000083",0,"","children, churchwardens_petition, removal, settlement","1785","SM"
8944,"LMSMPS508000086","http://www.londonlives.org/browse.jsp?div=LMSMPS508000086",0,"","churchwardens_petition, removal, settlement","1785","SM"
8945,"LMSMPS508000089","http://www.londonlives.org/browse.jsp?div=LMSMPS508000089",0,"","children, churchwardens_petition, removal, settlement, wife","1785","SM"
8946,"LMSMPS508000092","http://www.londonlives.org/browse.jsp?div=LMSMPS508000092",0,"","children, churchwardens_petition, removal, settlement, wife","1785","SM"
8947,"LMSMPS508000093","http://www.londonlives.org/browse.jsp?div=LMSMPS508000093",0,"","churchwardens_petition, removal, settlement, spinster","1785","SM"
8948,"LMSMPS508000094","http://www.londonlives.org/browse.jsp?div=LMSMPS508000094",0,"","churchwardens_petition, removal, settlement, spinster","1785","SM"
8949,"LMSMPS508000095","http://www.londonlives.org/browse.jsp?div=LMSMPS508000095",0,"","children, churchwardens_petition, removal, settlement","1785","SM"
8950,"LMSMPS508000100","http://www.londonlives.org/browse.jsp?div=LMSMPS508000100",0,"","churchwardens_petition, removal, settlement","1785","SM"
8951,"LMSMPS508000106","http://www.londonlives.org/browse.jsp?div=LMSMPS508000106",0,"","children, churchwardens_petition, removal, wife","1785","SM"
8952,"LMSMPS508000109","http://www.londonlives.org/browse.jsp?div=LMSMPS508000109",0,"","churchwardens_petition, removal, settlement, son/daughter, wife","1785","SM"
8953,"LMSMPS508000112","http://www.londonlives.org/browse.jsp?div=LMSMPS508000112",0,"","bastardy, children, churchwardens_petition, removal, settlement","1785","SM"
8954,"LMSMPS508000159","http://www.londonlives.org/browse.jsp?div=LMSMPS508000159",0,"","parents, removal","1785","SM"
8955,"LMSMPS508000160","http://www.londonlives.org/browse.jsp?div=LMSMPS508000160",0,"","office","1785","SM"
8956,"LMSMPS508010037","http://www.londonlives.org/browse.jsp?div=LMSMPS508010037",0,"","children, drink, indictment, poor, prisoner, wife","1785","SM"
8957,"LMSMPS508010038","http://www.londonlives.org/browse.jsp?div=LMSMPS508010038",0,"","office","1785","SM"
8958,"LMSMPS508010039","http://www.londonlives.org/browse.jsp?div=LMSMPS508010039",1,"LMSMPS508010039||LMSMPS508010040","debtor, prisoner","1785","SM"
8960,"LMSMPS508010047","http://www.londonlives.org/browse.jsp?div=LMSMPS508010047",1,"LMSMPS508010047||LMSMPS508010048","apprentice, prisoner, recognizances, son/daughter","1785","SM"
8961,"LMSMPS508010051","http://www.londonlives.org/browse.jsp?div=LMSMPS508010051",0,"","children, churchwardens_petition, removal, settlement","1785","SM"
8962,"LMSMPS508010054","http://www.londonlives.org/browse.jsp?div=LMSMPS508010054",0,"","churchwardens_petition, removal, settlement, widow","1785","SM"
8963,"LMSMPS508010056","http://www.londonlives.org/browse.jsp?div=LMSMPS508010056",0,"","bastardy, children, churchwardens_overseers, parents, spinster","1785","SM"
8964,"LMSMPS508010059","http://www.londonlives.org/browse.jsp?div=LMSMPS508010059",0,"","churchwardens_petition, removal, settlement","1785","SM"
8965,"LMSMPS508010062","http://www.londonlives.org/browse.jsp?div=LMSMPS508010062",1,"LMSMPS508010062||LMSMPS508010063","children, churchwardens_petition, removal, settlement, wife","1785","SM"
8966,"LMSMPS508010064","http://www.londonlives.org/browse.jsp?div=LMSMPS508010064",0,"","bastardy, children, churchwardens_petition, removal, settlement, spinster","1785","SM"
8967,"LMSMPS508010065","http://www.londonlives.org/browse.jsp?div=LMSMPS508010065",1,"LMSMPS508010065||LMSMPS508010066","churchwardens_petition, removal, settlement, wife","1785","SM"
8968,"LMSMPS508010068","http://www.londonlives.org/browse.jsp?div=LMSMPS508010068",0,"","churchwardens_petition, removal, settlement, spinster","1785","SM"
8969,"LMSMPS508010071","http://www.londonlives.org/browse.jsp?div=LMSMPS508010071",0,"","bastardy, children, churchwardens_petition, removal, settlement","1785","SM"
8970,"LMSMPS508010075","http://www.londonlives.org/browse.jsp?div=LMSMPS508010075",1,"LMSMPS508010075||LMSMPS508010076","children, churchwardens_petition, removal, settlement, wife","1785","SM"
8971,"LMSMPS508010080","http://www.londonlives.org/browse.jsp?div=LMSMPS508010080",0,"","children, churchwardens_petition, removal, settlement","1785","SM"
8972,"LMSMPS508010083","http://www.londonlives.org/browse.jsp?div=LMSMPS508010083",0,"","children, churchwardens_petition, removal, settlement, widow","1785","SM"
8973,"LMSMPS508010121","http://www.londonlives.org/browse.jsp?div=LMSMPS508010121",1,"LMSMPS508010121||LMSMPS508010122","office, robbery, theft","1785","SM"
8974,"LMSMPS508010123","http://www.londonlives.org/browse.jsp?div=LMSMPS508010123",0,"","office","1785","SM"
8975,"LMSMPS508030012","http://www.londonlives.org/browse.jsp?div=LMSMPS508030012",0,"","bastardy, children, churchwardens_overseers, parents, spinster","1785","SM"
8976,"LMSMPS508030013","http://www.londonlives.org/browse.jsp?div=LMSMPS508030013",1,"LMSMPS508030013||LMSMPS508030014","apprentice, assault, children, churchwardens_petition, drink, parents, poor","1785","SM"
8978,"LMSMPS508030016","http://www.londonlives.org/browse.jsp?div=LMSMPS508030016",0,"","churchwardens_petition, removal, settlement, spinster","1785","SM"
8979,"LMSMPS508030023","http://www.londonlives.org/browse.jsp?div=LMSMPS508030023",0,"","churchwardens_petition, old_age, removal, settlement","1785","SM"
8980,"LMSMPS508030025","http://www.londonlives.org/browse.jsp?div=LMSMPS508030025",0,"","children, churchwardens_petition, removal, settlement, wife","1785","SM"
8981,"LMSMPS508030026","http://www.londonlives.org/browse.jsp?div=LMSMPS508030026",1,"LMSMPS508030026||LMSMPS508030027","churchwardens_petition, removal, settlement","1785","SM"
8982,"LMSMPS508030028","http://www.londonlives.org/browse.jsp?div=LMSMPS508030028",0,"","churchwardens_petition, removal, settlement, spinster","1785","SM"
8983,"LMSMPS508030032","http://www.londonlives.org/browse.jsp?div=LMSMPS508030032",0,"","children, churchwardens_petition, removal, settlement","1785","SM"
8984,"LMSMPS508030035","http://www.londonlives.org/browse.jsp?div=LMSMPS508030035",0,"","churchwardens_petition, removal, settlement, spinster","1785","SM"
8985,"LMSMPS508030038","http://www.londonlives.org/browse.jsp?div=LMSMPS508030038",0,"","churchwardens_petition, removal, settlement, wife","1785","SM"
8986,"LMSMPS508030041","http://www.londonlives.org/browse.jsp?div=LMSMPS508030041",0,"","churchwardens_petition, removal, settlement, wife","1785","SM"
8987,"LMSMPS508030044","http://www.londonlives.org/browse.jsp?div=LMSMPS508030044",0,"","churchwardens_petition, removal, settlement","1785","SM"
8988,"LMSMPS508030048","http://www.londonlives.org/browse.jsp?div=LMSMPS508030048",0,"","children, churchwardens_petition, removal, settlement, widow","1785","SM"
8989,"LMSMPS508030051","http://www.londonlives.org/browse.jsp?div=LMSMPS508030051",0,"","churchwardens_petition, removal, settlement, wife","1785","SM"
8990,"LMSMPS508030054","http://www.londonlives.org/browse.jsp?div=LMSMPS508030054",0,"","churchwardens_petition, removal, settlement, spinster","1785","SM"
8991,"LMSMPS508030057","http://www.londonlives.org/browse.jsp?div=LMSMPS508030057",0,"","churchwardens_petition, removal, settlement, spinster","1785","SM"
8992,"LMSMPS508030065","http://www.londonlives.org/browse.jsp?div=LMSMPS508030065",0,"","churchwardens_petition, removal, settlement","1785","SM"
8993,"LMSMPS508030067","http://www.londonlives.org/browse.jsp?div=LMSMPS508030067",0,"","churchwardens_petition, removal, settlement","1785","SM"
8994,"LMSMPS508030070","http://www.londonlives.org/browse.jsp?div=LMSMPS508030070",0,"","churchwardens_petition, removal, widow","1785","SM"
8995,"LMSMPS508030073","http://www.londonlives.org/browse.jsp?div=LMSMPS508030073",0,"","children, churchwardens_petition, removal, settlement, wife","1785","SM"
8996,"LMSMPS508030076","http://www.londonlives.org/browse.jsp?div=LMSMPS508030076",0,"","churchwardens_petition, removal, settlement","1785","SM"
8997,"LMSMPS508030079","http://www.londonlives.org/browse.jsp?div=LMSMPS508030079",0,"","churchwardens_petition, removal, settlement","1785","SM"
8998,"LMSMPS508030085","http://www.londonlives.org/browse.jsp?div=LMSMPS508030085",0,"","churchwardens_petition, removal, settlement, spinster","1785","SM"
8999,"LMSMPS508030089","http://www.londonlives.org/browse.jsp?div=LMSMPS508030089",0,"","churchwardens_petition, removal, settlement","1785","SM"
9000,"LMSMPS508030091","http://www.londonlives.org/browse.jsp?div=LMSMPS508030091",0,"","churchwardens_petition, removal, settlement","1785","SM"
9001,"LMSMPS508050131","http://www.londonlives.org/browse.jsp?div=LMSMPS508050131",0,"","children, churchwardens_overseers, friends, poor, prisoner","1786","SM"
9002,"LMSMPS508050132","http://www.londonlives.org/browse.jsp?div=LMSMPS508050132",0,"","children, wife","1786","SM"
9003,"LMSMPS508060003","http://www.londonlives.org/browse.jsp?div=LMSMPS508060003",1,"LMSMPS508060003||LMSMPS508060004","drink","1786","SM"
9005,"LMSMPS508060005","http://www.londonlives.org/browse.jsp?div=LMSMPS508060005",0,"","drink","1786","SM"
9006,"LMSMPS508060007","http://www.londonlives.org/browse.jsp?div=LMSMPS508060007",0,"","trade","1786","SM"
9007,"LMSMPS508060009","http://www.londonlives.org/browse.jsp?div=LMSMPS508060009",0,"","trade","1786","SM"
9008,"LMSMPS508060010","http://www.londonlives.org/browse.jsp?div=LMSMPS508060010",0,"","bastardy, children, churchwardens_petition, removal, settlement, widow","1786","SM"
9009,"LMSMPS508060026","http://www.londonlives.org/browse.jsp?div=LMSMPS508060026",0,"","children, churchwardens_petition, removal, settlement, wife","1786","SM"
9010,"LMSMPS508060027","http://www.londonlives.org/browse.jsp?div=LMSMPS508060027",0,"","churchwardens_petition, removal, settlement, spinster","1786","SM"
9011,"LMSMPS508060028","http://www.londonlives.org/browse.jsp?div=LMSMPS508060028",0,"","bastardy, children, churchwardens_petition, removal, settlement","1786","SM"
